Ürün ID,Stok Kodu,Barkod,Ürün Adı,Ana Kategori,Alt Kategori,Marka,Mikro Stok,Hepcazip Satış Fiyatı,Ofis26 Satış Fiyatı,Mevcut Alış Fiyatı,Mevcut Kar Marjı - Hepcazip,Mevcut Kar Marjı - Ofis26,Tedarikçi Güncel Alış Fiyatı,Güncel Kar Marjı - Hepcazip,Güncel Kar Marjı - Ofis26,Akakçe Fiyatı,Raf,Raf Adet,Kasa,Kasa Adet,Palet,Palet Adet
21553,27965,8691200279659,Keskin Color Çıtçıtlı Dosya Plastik Spider A4,Dosya ve Arşivleme,Çıtçıtlı Dosya,Keskin Color,,,,,,,,,,,,,,,,
21554,30485,8691200304856,Kuromi Çıtçıtlı Dosya A4 ,Dosya ve Arşivleme,Çıtçıtlı Dosya,Keskin Color,,,,,,,,,,,,,,,,
21555,KC-ART-MV-2,4974052853319,Artline Çizim Kalemi 0.2 Mavi,Kalem ve Yazı Gereçleri,Çizim Kalemi,Artline,,,,,,,,,,,,,,,,
21556,KC-ART-SYH-2,8691238947452,Artline Çizim Kalemi 0.2 Siyah,Kalem ve Yazı Gereçleri,Çizim Kalemi,Artline,,,,,,,,,,,,,,,,
21557,KC-ART-SYH-3,4974052853609,Artline Çizim Kalemi 0.3 MM Siyah,Kalem ve Yazı Gereçleri,Çizim Kalemi,Artline,,,,,,,,,,,,,,,,
21558,KC-ART-SYH-5,8691235677126,Artline Çizim Kalemi 0.5 MM Siyah,Kalem ve Yazı Gereçleri,Çizim Kalemi,Artline,,,,,,,,,,,,,,,,
21559,570085,8691237727503,College Dikişli PP Kapak Defter A4 100 Yp Çizgili,Okul Kırtasiye,Defterler,College,,,,,,,,,,,,,,,,
21560,570084,8691234844313,College Dikişli PP Kapak Defter A4 100 Yp Kareli,Okul Kırtasiye,Defterler,College,,,,,,,,,,,,,,,,
21561,5700812,8691232312936,College Dikişli PP Kapak Defter A4 40 Yp Çizgili,Okul Kırtasiye,Defterler,College,,,,,,,,,,,,,,,,
21562,570083,8691239097716,College Dikişli PP Kapak Defter A4 40 Yp Kareli,Okul Kırtasiye,Defterler,College,,,,,,,,,,,,,,,,
21563,570082,8691238414156,College Dikişli PP Kapak Defter A4 60 Yp Kareli,Okul Kırtasiye,Defterler,College,,,,,,,,,,,,,,,,
21564,5700811,8691239323111,College Dikişli PP Kapak Defter A4 80 Yp Çizgili,Okul Kırtasiye,Defterler,College,,,,,,,,,,,,,,,,
21565,570081,8691200570084,College Dikişli PP Kapak Defter A4 80 Yp Kareli,Okul Kırtasiye,Defterler,College,,,,,,,,,,,,,,,,
21566,55388,8691200553889,Dilman İmza Dosyası Suni Deri 16 YP,Okul Kırtasiye,Defterler,Dilman,,,,,,,,,,,,,,,,
21567,DLM-IMZA-192,8694639050288,Dilman Personel İmza Devam Defteri 192Y,Okul Kırtasiye,Defterler,Dilman,,,,,,,,,,,,,,,,
21568,ENV-DFTR,8691235632138,Envanter Defteri,Okul Kırtasiye,Defterler,Dilman,,,,,,,,,,,,,,,,
21569,27049,8691200270496,Gıpta Bloknot Prisma A4 Spiralli Karton Kapak 100 Yp Kareli,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21570,27052,8691200270526,Gıpta Bloknot Prisma A5 Spiralli Karton Kapak 100 Yp Çizgili,Okul Kırtasiye,Defterler,Gıpta,,,,,,,,,,,,,,,,
21571,27053,8691200270533,Gıpta Bloknot Prisma A5 Spiralli Karton Kapak 100 Yp Kareli,Okul Kırtasiye,Defterler,Gıpta,,,,,,,,,,,,,,,,
21572,62738,8691200627382,Gıpta Defter Modelist 160 Yaprak Çizgili 17x24 İplik Dikişli Deri Kapaklı Defter,Okul Kırtasiye,Defterler,Gıpta,,,,,,,,,,,,,,,,
21573,62739,8691200627399,Gıpta Defter Modelist 160 Yaprak Kareli 17x24 İplik Dikişli Deri Kapaklı Defter,Okul Kırtasiye,Defterler,Gıpta,,,,,,,,,,,,,,,,
21574,234455,8691200234450,Gıpta İp Dikişli Flexi 96 Yaprak Defter Kareli 22x26,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21575,974833,8691200974837,Gıpta Punto Defter A4 160 Yaprak,Okul Kırtasiye,Defterler,Gıpta,,,,,,,,,,,,,,,,
21576,27060,8691200270601,Gıpta Spiralli Bloknot Problok A4 Karton Kapak 40 Yaprak Çizgili,Okul Kırtasiye,Defterler,Gıpta,,,,,,,,,,,,,,,,
21577,27062,8691200270625,Gıpta Spiralli Bloknot Problok A4 Karton Kapak 40 Yaprak Kareli,Okul Kırtasiye,Defterler,Gıpta,,,,,,,,,,,,,,,,
21578,27063,8691200270632,Gıpta Spiralli Bloknot Problok A5 Karton Kapak 40 Yaprak Çizgili,Okul Kırtasiye,Defterler,Gıpta,,,,,,,,,,,,,,,,
21579,133828,8691200133821,Keskin 17x25 20 Yp Spiralli Resim Defteri ,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21580,1338288,8691235693459,Keskin 25x35 24 Yp Resim Defteri,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21581,29657,8691200296571,Keskin Bloknot A5 80 Yp Kareli Karton Kapak Draft,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21582,KSK-113,8691237864058,"Keskin Color 16,5x22 80 Yp Çizgili Defter Plume Leaves",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21583,KSK-114,8691237437022,"Keskin Color 16,5x22 80 Yp Kareli Defter Plume Leaves",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21584,KSK-81,8691237595977,"Keskin Color 16,5x22,5 Spiralli Defter 80 Yp Çizgili",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21585,KSK-82,8691231052212,"Keskin Color 16,5x22,5 Spiralli Defter 80 Yp Kareli",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21586,KSK-130,8691236759880,"Keskin Color 16,5x25 80 Yp Çizgisiz Defter Funky",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21587,KSK-116,8691236335491,Keskin Color 17x24 100 Yp Çizgili Defter Saguaro,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21588,KSK-123,8691234530241,Keskin Color 17x24 100 Yp Çizgili Defter Wallart,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21589,KSK-92,8691231112293,Keskin Color 17x24 100 Yp Çizgili Pp Kp Spr Pastel Note Defteri,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21590,30508,8691200305082,Keskin Color 17x24 100 Yp Çizgili Sert Kapak Bahar Defter ,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21591,KSK-122,8691231204484,Keskin Color 17x24 100 Yp Çizgisiz Defter Wallart,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21592,KSK-124,8691236871116,Keskin Color 17x24 100 Yp Kareli Defter Wallart,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21593,KSK-93,8691239550728,Keskin Color 17x24 100 Yp Kareli Pp Kp Spr Pastel Note Defteri,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21594,30509,8691200305099,Keskin Color 17x24 100 Yp Kareli Sert Kapak Bahar Defter ,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21595,KSK-126,8691235498466,Keskin Color 17x24 80 Yp Çizgili Defter Plume Baloons,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21596,29297,8691200292979,Keskin Color 17x24 80 Yp Çizgili Karton Kapak,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21597,KSK-125,8691239715926,Keskin Color 17x24 80 Yp Düz Defter Plume Baloons,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21598,KSK-127,8691233606652,Keskin Color 17x24 80 Yp Kareli Defter Plume Baloons,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21599,29298,8691200292986,Keskin Color 17x24 80 Yp Kareli Karton Kapak,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21600,KSK-104,8691232247928,"Keskin Color 18,5x26 58 Yp Çizgili Tel Dikiş Defter UNİNOTE cOFFE ",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21601,KSK-105,8691230192404,Keskin Color 19x25 50 Yp Kareli Defter Marble,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21602,KSK-128,8691230133423,Keskin Color 20x28 100 Yp Çizgisiz Defter Funky,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21603,KSK-129,8691235678530,Keskin Color 20x28 100 Yp Kareli Defter Funky,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21604,KSK-90,8691237985659,Keskin Color A4 100 Yp Çizgili Pp Kp Spr Pastel Note Defteri,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21605,KSK-91,8691236463715,Keskin Color A4 100 Yp Kareli Pp Kp Spr Pastel Note Defteri,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21606,25315,8691200253154,Keskin Color A4 120 Yp Çizgili Pp Kp Spr Pastel Note Defteri,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21607,25316,8691200253161,Keskin Color A4 120 Yp Kareli Pp Kp Spr Pastel Note Defteri,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21608,KSK-97,8691235019530,Keskin Color A4 40 Yp Çizgili Tel Dikişli Defter Best Friends,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21609,KSK-96,8691237602341,Keskin Color A4 40 Yp Çizgili Tel Dikişli Defter Frozen,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21610,KSK-95,8691230905175,Keskin Color A4 40 Yp Çizgili Tel Dikişli Defter Harry Potter,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21611,KSK-94,8691232362654,Keskin Color A4 40 Yp Çizgili Tel Dikişli Defter Spiderman,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21612,KSK-101,8691238679006,Keskin Color A4 40 Yp Kareli Tel Dikişli Defter Best Friens,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21613,KSK-100,8691235643965,Keskin Color A4 40 Yp Kareli Tel Dikişli Defter Frozen,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21614,KSK-99,8691232784966,Keskin Color A4 40 Yp Kareli Tel Dikişli Defter Harry Potter,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21615,KSK-98,8691231368663,Keskin Color A4 40 Yp Kareli Tel Dikişli Defter Spiderman,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21616,KSK-102,8691234214977,Keskin Color A4 60 Yp Çizgili Defter Harry Potter,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21617,KSK-85,8691235741329,Keskin Color A4 60 Yp Çizgili Pp Kp Pastel Note Defteri,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21618,KSK-103,8691236454193,Keskin Color A4 60 Yp Kareli Defter Harry Potter,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21619,119844,8691200119849,Keskin Color A4 60 Yp Kareli Dikişli Cool Defter,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21620,KSK-86,8691235405051,Keskin Color A4 60 Yp Kareli Pp Kp Pastel Note Defteri,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21621,28499,8691200284998,Keskin Color A4 80 Yp Çizgili Defter Animal Friends,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21622,KSK-109,8691236290205,Keskin Color A4 80 Yp Çizgili Defter Classic Marble,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21623,KSK-107,8691239565624,Keskin Color A4 80 Yp Çizgili Defter Coffe ,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21624,KSK-111,8691236511663,Keskin Color A4 80 Yp Çizgili Defter Plume Leaves,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21625,KSK-88,8691232953896,Keskin Color A4 80 Yp Çizgili Pp Kp Spr Pastel Note Defteri,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21626,29745,8691200297455,Keskin Color A4 80 Yp Çizgili Spiralli Defter Delta,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21627,28564,8691200285643,Keskin Color A4 80 Yp Çizgili Spiralli Defter Sweet Fun,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21628,KSK-106,8691236612397,Keskin Color A4 80 Yp Defter Animal Friends,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21629,KSK-110,8691238777263,Keskin Color A4 80 Yp Düz Defter Plume Leaves,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21630,KSK-115,8691238298527,Keskin Color A4 80 Yp Kareli Çiçek Defter,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21631,KSK-108,8691235134946,Keskin Color A4 80 Yp Kareli Defter Coffe ,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21632,KSK-112,8691234871242,Keskin Color A4 80 Yp Kareli Defter Plume Leaves,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21633,KSK-89,8691233868808,Keskin Color A4 80 Yp Kareli Pp Kp Spr Pastel Note Defteri,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21634,29746,8691200297462,Keskin Color A4 80 Yp Kareli Spiralli Defter Delta,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21635,28587,8691200285872,Keskin Color A4 80 Yp Kareli Spiralli Defter Sweet Fun,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21636,KKD-CY,8691230306186,Keskin Color A4 Defter 100 Yp Çizgili Pp. Kp. Dikişli Cool Yeşil,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21637,11985,8691200119856,Keskin Color A4 Defter 80 Yp Çizgili Pp. Kp. Dikişli Cool ,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21638,11986,8691200119863,Keskin Color A4 Defter 80 Yp Kareli Pp. Kp. Dikişli Cool ,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21639,KSK-83,8691230256062,Keskin Color A5 72 Yp Çizgili Spiralli Defter Pastel Show,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21640,KSK-84,8691232308191,Keskin Color A5 72 Yp Kareli Spiralli Defter Pastel Show,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21641,29654,8691200296540,Keskin Color Bloknot A4 80 Yp Çizgili Karton Kapak Draft,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21642,29655,8691200296557,Keskin Color Bloknot A4 80 Yp Kareli Karton Kapak Draft,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21643,29656,8691200296564,Keskin Color Bloknot A5 80 Yp Çizgili Karton Kapak Draft,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21644,27809,8691200278096,Keskin Color Bloknot Metalize 80 Yp A6 Frozen,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21645,00110,8691200001106,Keskin Color Bloknot Metalize Çizgili (36'lı Stand) 80 Yp A6 Cars,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21646,00957,8691200009577,Keskin Color Bloknot Spider Man Metalize 80 Yp A6,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21647,30448,8691200304481,Keskin Color Bloknot Spiralli Defter A6 80 Yp Çizgili Hello Kity,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21648,KSK-118,8691237774825,Keskin Color Ciltli Defter A4 100 Yp Doodles Kareli,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21649,KSK-32,8691239318531,"Keskin Color Defter 18,5x25 72 Yp Çizgili",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21650,KSK-33,8691237236994,"Keskin Color Defter 18,5x25 72 Yp Kareli",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21651,KSK-26,8691232924190,Keskin Color Defter 3+1 100 Yp Pp Kapak Asist,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21652,KSK-27,8691239004288,Keskin Color Defter 4+1 125 Yp Pp Kapak Asist,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21653,KSK-69,8691236159762,Keskin Color Güzel Yazı Defteri 40 Yp A5,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21654,29662,8691200296625,Keskin Color Hafif Kağıt Karton Kapak 60 Yp Çizgili Draft,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21655,29663,8691200296632,Keskin Color Hafif Kağıt Karton Kapak 60 Yp Kareli Draft,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21656,KSK-131,8691234638439,Keskin Color Hisli Şeyler A4 80 Yp Çizgili Üstüme Gelmeyin Ben Zaten Dolmuşum,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21657,KSK-142,8691239959559,"Keskin Color Hisli Şeyler Spiralli  18,5x25 80 Yp Çizgili Düzelicez",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21658,KSK-140,8691236363227,"Keskin Color Hisli Şeyler Spiralli  18,5x25 80 Yp Çizgili Kürek",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21659,KSK-143,8691239027843,"Keskin Color Hisli Şeyler Spiralli  18,5x25 80 Yp Çizgili Şort",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21660,KSK-141,8691230657130,"Keskin Color Hisli Şeyler Spiralli  18,5x25 80 Yp Çizgili Zehir Gibiyim",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21661,KSK-139,8691238884647,"Keskin Color Hisli Şeyler Spiralli  18,5x25 80 Yp Kareli Zehir Gibiyim",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21662,KSK-132,8691237534056,Keskin Color Hisli Şeyler Spiralli  A4 80 Yp Çizgili Hepside Beni Bulur,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21663,KSK-133,8691236561376,Keskin Color Hisli Şeyler Spiralli  A4 80 Yp Çizgili Neyim Ben Dünyanın En Tatlısı Filan mı ?,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21664,KSK-134,8691234895234,Keskin Color Hisli Şeyler Spiralli  A4 80 Yp Çizgili Sıkıldım Artık ,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21665,KSK-136,8691237130435,Keskin Color Hisli Şeyler Spiralli  A4 80 Yp Kareli Hepside Beni Bulur,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21666,KSK-137,8691232678901,Keskin Color Hisli Şeyler Spiralli  A4 80 Yp Kareli Neyim Ben Dünyanı En Tatlısı Filan Mı ?,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21667,KSK-138,8691233488877,Keskin Color Hisli Şeyler Spiralli  A4 80 Yp Kareli Sıkıldım Artık,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21668,KSK-135,8691239370365,Keskin Color Hisli Şeyler Spiralli  A4 80 Yp Kareli Üstüme Gelmeyin Ben Zaten Dolmuşum ,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21669,KSK-70,8691238986075,Keskin Color Müzik Defteri Spiralli 40 Yp A4,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21670,KSK-79,8691232898633,Keskin Color Spiralli College Defter A4 80 Yp Çizgili,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21671,KSK-80,8691233887365,Keskin Color Spiralli College Defter A4 80 Yp Kareli,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21672,KSK-117,8691231091526,Keskin Color Spiralli Defter A4 100 Yp Doodles Sert Kapak Çizgili Kraft,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21673,30461,8691200304610,Keskin Color Spiralli Defter A4 80 Yp Çizgili Hello Kity,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21674,30462,8691200304627,Keskin Color Spiralli Defter A4 80 Yp Kareli Hello Kity,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21675,KSK-120,8691236196004,"Keskin Color16,5x22,5 80 Yp Doodles Çizgili Defter",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21676,KSK-119,8691231260216,"Keskin Color16,5x22,5 80 Yp Doodles Çizgisiz Defter",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21677,KSK-121,8691234916690,"Keskin Color16,5x22,5 80 Yp Doodles Kareli Defter",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21678,30463,8691200304634,"Keskin Color16,5x22,5 80 Yp Hello Kity Çizgili Defter",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21679,30465,8691200304658,"Keskin Color16,5x22,5 80 Yp Hello Kity Kareli Defter",Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21680,KKD-KSK-A4-801,8691233709232,Keskin Free A5 Çizgili Bloknot Defter 80 Yaprak,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21681,KKD-KSK-A4-802,8691236088122,Keskin Free A5 Kareli Bloknot Defter 80 Yaprak,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21682,KKD-KSK-A4-100,8691234768366,Keskin Free PP Kapak Defter A4 100 Yp Çizgili,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21683,00442,8691200004428,Keskin Free PP Kapak Defter A4 100 Yp Çizgisiz,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21684,KKD-KSK-A4-100-K,8691236676496,Keskin Free PP Kapak Defter A4 100 Yp Kareli,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21685,200470,8691200200479,Keskin Free PP Kapak Defter A4 120 Yp Çizgili,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21686,200462,8691200200462,Keskin Free PP Kapak Defter A4 120 Yp Kareli,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21687,13274,8691200132749,Keskin Free PP Kapak Defter A4 240 Yp Kareli,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21688,2005299,8691234104749,Keskin Free PP Kapak Defter A4 60 Yp Çizgili,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21689,200528,8691200200523,Keskin Free PP Kapak Defter A4 60 Yp Düz,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21690,200529,8691231265157,Keskin Free PP Kapak Defter A4 60 Yp Kareli,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21691,KKD-KSK-A4-80,8691239186606,Keskin Free PP Kapak Defter A4 80 Yp Çizgili,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21692,2005287,8691233508662,Keskin Free PP Kapak Defter A4 80 Yp Düz,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21693,KKD-KSK-A4-800,8691236240538,Keskin Free PP Kapak Defter A4 80 Yp Kareli,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21694,KKD-KSK-A5-100-C,8691232611655,Keskin Free PP Kapak Defter A5 100 Yp Çizgili,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21695,KKD-KSK-A5-100,8691230271305,Keskin Free PP Kapak Defter A5 100 Yp Kareli,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21696,200428,8691200200424,Keskin Free PP Kapak Defter A5 60 Yp Kareli,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21697,KKD-KSK-A5-80,8691237249765,Keskin Free PP Kapak Defter A5 80 Yp Çizgili,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21698,KKD-KSK-A5-80-K,8691230125557,Keskin Free PP Kapak Defter A5 80 Yp Kareli,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21699,38240,8691200382403,Keskin Free PP Kapak Defter Spiralli A4 160 Yp Çizgili,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21700,2005298,8691233884954,Keskin Free PP Kapak Dikişli Cool Defter A4 60 Yp Çizgili,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21701,KKD-KSK-A4-40,8691230266496,Keskin Güzel Yazı Defteri Cool 40 Yp A4 Tel Dik.,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21702,KKD-KSK-A5-40,8691235667638,Keskin Güzel Yazı Defteri Cool 40 Yp A5,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21703,KSK-74,8691233139857,Keskin Resim Defteri 17x25 15 Yp 12'li Paket,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21704,KSK-75,8691236249939,Keskin Resim Defteri 25x35 15 Yp ,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21705,KSK-78,8691230095910,Keskin Resim Defteri 25x35 15 Yp Atatürk,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21706,00093,8691200000932,Keskin Resim Defteri 25x35 15 Yp Cars,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21707,KSK-73,8691238064821,Keskin Resim Defteri 25x35 15 Yp Frozen,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21708,30455,8691200304559,Keskin Resim Defteri 25x35 15 Yp Hello Kity,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21709,KSK-72,8691235588807,Keskin Resim Defteri 25x35 15 Yp Lol Omg,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
21710,KSK-71,8691237805073,Keskin Resim Defteri 25x35 15 Yp Spiderman,Okul Kırtasiye,Defterler,Keskin Color,,,,,,,,,,,,,,,,
